,Block AGuD,Block E,Block F,Block GT 11,Block GT 12,Block GT1,Block GT2,DESBR____CHP____,Emsland B,Emsland C,Emsland D,Gersteinwerk F,Gersteinwerk G,Gersteinwerk I,Gersteinwerk K1,GuD Dormagen,GuD-Anlage-HKW-Merkenich,HERDECKE_H6,HKW IIIB,KMW_KW2,KMW_KW3,KW Hamm-Uentrop Block 10,KW Hamm-Uentrop Block 20,Knapsack 1,Knapsack 2,NIEHL-3,NIEHL-II-DT,NIEHL-II-GT,Weisweiler VGT - BI. G,Weisweiler VGT - BI. H,Block B,Franken I Block 1,Franken I Block 2 + GT,GKB Mittelsbueren GuD,GuD-Block,Huntorf GT,Irsching 3,Irsching 4,Irsching 5,KW Mittelsbueren Block 4,Staudinger 4,Sued GuD1 GT2,Sued GuD1 GT3,Sued GuD2 DT60,Sued GuD2 GT61,Sued GuD2 GT62,HKW West Block 4,Küstenkraftwerk,GTHKW Nossener Bruecke,HKW Klingenberg 1-3,HKW Lichterfelde Block 1,HKW Mitte GUD,HKW Nord GuD Nord,HKW Tiefstack GuD,Lichterfelde GUD
,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas
2019-09-17 21:00:00+02:00,74.0,,572.0,201.0,0.0,149.0,148.0,0.0,0.0,0.0,799.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,429.0,0.0,0.0,444.0,330.0,342.0,118.0,235.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,75.0,90.0,72.0,,,137.0,0.0,0.0,195.0,38.0,56.0,3.0
2019-09-17 22:00:00+02:00,59.0,,531.0,182.0,0.0,158.0,158.0,0.0,0.0,0.0,813.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,417.0,0.0,0.0,5.0,10.0,381.0,117.0,233.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,32.0,68.0,0.0,,,147.0,0.0,0.0,195.0,38.0,56.0,3.0
2019-09-17 23:00:00+02:00,0.0,,348.0,175.0,0.0,160.0,160.0,0.0,0.0,0.0,811.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,194.0,87.0,173.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,31.0,66.0,0.0,,,148.0,0.0,0.0,195.0,38.0,57.0,3.0
2019-09-18 00:00:00+02:00,0.0,,347.0,175.0,0.0,159.0,159.0,0.0,0.0,0.0,794.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,395.0,0.0,0.0,0.0,0.0,205.0,,,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,31.0,67.0,0.0,,,147.0,0.0,0.0,194.0,38.0,56.0,2.0
2019-09-18 01:00:00+02:00,0.0,,347.0,175.0,0.0,158.0,158.0,0.0,0.0,0.0,631.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,389.0,0.0,0.0,0.0,0.0,239.0,,,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,31.0,68.0,0.0,,,63.0,0.0,0.0,195.0,38.0,56.0,2.0
2019-09-18 02:00:00+02:00,0.0,,347.0,175.0,0.0,157.0,156.0,0.0,0.0,0.0,755.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,279.0,,,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,31.0,70.0,0.0,,,60.0,0.0,0.0,195.0,38.0,55.0,2.0
2019-09-18 03:00:00+02:00,0.0,,349.0,175.0,0.0,157.0,157.0,0.0,0.0,0.0,688.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,389.0,0.0,0.0,0.0,0.0,218.0,,,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,31.0,65.0,0.0,,,60.0,0.0,0.0,194.0,38.0,55.0,2.0
2019-09-18 04:00:00+02:00,0.0,,489.0,175.0,0.0,159.0,159.0,0.0,0.0,0.0,607.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,333.0,0.0,0.0,64.0,0.0,232.0,,,0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,33.0,76.0,3.0,,,63.0,0.0,0.0,195.0,38.0,55.0,3.0
2019-09-18 05:00:00+02:00,47.0,,554.0,175.0,0.0,160.0,160.0,0.0,7.0,0.0,632.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,368.0,0.0,0.0,508.0,295.0,314.0,,,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,51.0,72.0,60.0,,,90.0,0.0,0.0,194.0,38.0,64.0,3.0
2019-09-18 06:00:00+02:00,91.0,,572.0,210.0,0.0,144.0,144.0,0.0,119.0,0.0,763.0,0.0,0.0,0.0,0.0,0.0,,76.0,0.0,0.0,368.0,35.0,61.0,636.0,427.0,388.0,,,0.0,0.0,0.0,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,84.0,92.0,110.0,,,150.0,0.0,0.0,194.0,38.0,104.0,3.0
2019-09-18 07:00:00+02:00,88.0,,482.0,215.0,0.0,147.0,147.0,0.0,134.0,0.0,836.0,0.0,0.0,0.0,0.0,0.0,,244.0,0.0,0.0,424.0,140.0,218.0,693.0,420.0,433.0,,,0.0,0.0,0.0,0.0,0.0,437.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,85.0,103.0,111.0,,,150.0,0.0,0.0,194.0,38.0,102.0,3.0
2019-09-18 08:00:00+02:00,88.0,,67.0,217.0,0.0,146.0,146.0,0.0,137.0,0.0,832.0,0.0,0.0,0.0,0.0,0.0,,402.0,0.0,0.0,435.0,401.0,409.0,782.0,408.0,441.0,,,0.0,0.0,0.0,0.0,0.0,437.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,84.0,103.0,103.0,,,149.0,0.0,0.0,194.0,38.0,113.0,3.0
2019-09-18 09:00:00+02:00,87.0,,0.0,211.0,0.0,138.0,138.0,0.0,137.0,0.0,828.0,0.0,0.0,0.0,0.0,0.0,,403.0,0.0,0.0,427.0,409.0,412.0,783.0,408.0,440.0,,,0.0,0.0,0.0,0.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,84.0,103.0,100.0,,,148.0,0.0,0.0,194.0,38.0,102.0,3.0
2019-09-18 10:00:00+02:00,83.0,,45.0,209.0,0.0,138.0,138.0,0.0,59.0,0.0,829.0,0.0,0.0,0.0,0.0,0.0,,399.0,0.0,0.0,419.0,383.0,400.0,782.0,405.0,441.0,,,0.0,0.0,0.0,0.0,0.0,433.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,85.0,103.0,102.0,,,148.0,0.0,0.0,195.0,50.0,93.0,2.0
2019-09-18 11:00:00+02:00,73.0,,71.0,210.0,0.0,138.0,138.0,0.0,0.0,0.0,830.0,0.0,0.0,0.0,0.0,0.0,,395.0,0.0,0.0,430.0,389.0,386.0,781.0,406.0,440.0,,,0.0,0.0,0.0,0.0,0.0,431.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,84.0,101.0,100.0,,,146.0,0.0,0.0,194.0,58.0,95.0,2.0
2019-09-18 12:00:00+02:00,73.0,,91.0,213.0,0.0,138.0,138.0,0.0,0.0,0.0,831.0,0.0,0.0,0.0,0.0,0.0,,394.0,0.0,0.0,427.0,399.0,399.0,709.0,372.0,429.0,,,0.0,0.0,0.0,0.0,0.0,431.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,83.0,99.0,98.0,,,67.0,0.0,0.0,195.0,74.0,96.0,2.0
2019-09-18 13:00:00+02:00,73.0,,111.0,213.0,0.0,140.0,139.0,0.0,0.0,0.0,818.0,0.0,0.0,0.0,0.0,0.0,,392.0,0.0,0.0,427.0,400.0,400.0,498.0,361.0,412.0,,,0.0,0.0,0.0,0.0,0.0,433.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,83.0,99.0,98.0,,,104.0,0.0,0.0,194.0,79.0,96.0,2.0
2019-09-18 14:00:00+02:00,73.0,,131.0,212.0,0.0,140.0,139.0,0.0,0.0,0.0,817.0,0.0,0.0,0.0,0.0,0.0,,391.0,0.0,0.0,419.0,374.0,374.0,498.0,303.0,319.0,,,0.0,0.0,0.0,0.0,0.0,431.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,80.0,91.0,90.0,,,146.0,0.0,0.0,194.0,80.0,96.0,2.0
2019-09-18 15:00:00+02:00,73.0,,168.0,212.0,0.0,141.0,141.0,0.0,0.0,0.0,823.0,0.0,0.0,0.0,0.0,0.0,,392.0,0.0,0.0,392.0,202.0,202.0,606.0,332.0,327.0,,,0.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,74.0,73.0,72.0,,,145.0,0.0,0.0,195.0,51.0,97.0,2.0
2019-09-18 16:00:00+02:00,73.0,,397.0,212.0,0.0,144.0,144.0,0.0,93.0,0.0,810.0,0.0,0.0,0.0,0.0,0.0,,393.0,0.0,0.0,352.0,203.0,203.0,628.0,351.0,381.0,,,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,72.0,69.0,68.0,,,145.0,0.0,0.0,195.0,40.0,96.0,2.0
2019-09-18 17:00:00+02:00,91.0,,561.0,212.0,0.0,141.0,141.0,0.0,222.0,0.0,827.0,0.0,0.0,0.0,0.0,0.0,,391.0,0.0,0.0,355.0,378.0,380.0,658.0,361.0,416.0,,,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,82.0,96.0,94.0,,,146.0,0.0,0.0,195.0,40.0,103.0,2.0
2019-09-18 18:00:00+02:00,97.0,,564.0,212.0,0.0,140.0,140.0,0.0,278.0,0.0,803.0,0.0,0.0,0.0,0.0,0.0,,394.0,0.0,0.0,385.0,398.0,400.0,726.0,352.0,386.0,,,0.0,0.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,83.0,100.0,97.0,,,147.0,0.0,0.0,195.0,40.0,105.0,2.0
2019-09-18 19:00:00+02:00,99.0,,567.0,212.0,0.0,141.0,141.0,0.0,285.0,0.0,832.0,0.0,0.0,0.0,0.0,0.0,,397.0,0.0,0.0,407.0,400.0,402.0,644.0,381.0,430.0,,,0.0,0.0,0.0,0.0,0.0,433.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,84.0,102.0,99.0,,,147.0,0.0,0.0,195.0,40.0,102.0,2.0
2019-09-18 20:00:00+02:00,99.0,,565.0,213.0,0.0,139.0,139.0,0.0,392.0,0.0,831.0,0.0,0.0,0.0,0.0,0.0,,399.0,0.0,0.0,405.0,402.0,404.0,741.0,379.0,420.0,,,0.0,0.0,0.0,0.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,85.0,101.0,102.0,,,148.0,0.0,0.0,195.0,40.0,104.0,2.0
2019-09-18 21:00:00+02:00,100.0,,564.0,214.0,0.0,138.0,138.0,0.0,293.0,0.0,831.0,0.0,0.0,0.0,0.0,0.0,,401.0,0.0,0.0,383.0,406.0,408.0,652.0,372.0,407.0,,,0.0,0.0,0.0,0.0,0.0,437.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,80.0,93.0,88.0,,,149.0,0.0,0.0,194.0,40.0,104.0,2.0
2019-09-18 22:00:00+02:00,100.0,,564.0,215.0,0.0,137.0,137.0,0.0,202.0,0.0,830.0,0.0,0.0,0.0,0.0,0.0,,401.0,0.0,0.0,397.0,408.0,411.0,706.0,377.0,419.0,,,0.0,0.0,0.0,0.0,0.0,437.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,67.0,93.0,55.0,,,148.0,0.0,0.0,195.0,40.0,105.0,2.0
2019-09-18 23:00:00+02:00,100.0,,565.0,216.0,0.0,137.0,136.0,0.0,0.0,0.0,841.0,0.0,0.0,0.0,0.0,0.0,,403.0,0.0,0.0,370.0,305.0,306.0,561.0,360.0,420.0,,,0.0,0.0,0.0,0.0,0.0,439.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,37.0,97.0,0.0,,,148.0,0.0,0.0,195.0,40.0,56.0,2.0
2019-09-19 00:00:00+02:00,86.0,,572.0,216.0,0.0,137.0,136.0,0.0,0.0,0.0,825.0,0.0,0.0,0.0,0.0,0.0,,404.0,0.0,0.0,397.0,399.0,401.0,652.0,401.0,353.0,121.0,242.0,0.0,0.0,0.0,0.0,0.0,439.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,37.0,98.0,0.0,,,120.0,0.0,0.0,195.0,40.0,55.0,2.0
2019-09-19 01:00:00+02:00,86.0,,572.0,214.0,0.0,137.0,137.0,0.0,0.0,0.0,845.0,0.0,0.0,0.0,0.0,0.0,,405.0,0.0,0.0,409.0,406.0,410.0,507.0,404.0,388.0,129.0,259.0,0.0,0.0,0.0,0.0,0.0,439.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,43.0,99.0,0.0,,,100.0,0.0,0.0,195.0,40.0,55.0,2.0
2019-09-19 02:00:00+02:00,86.0,,573.0,211.0,0.0,138.0,138.0,0.0,0.0,0.0,846.0,0.0,0.0,0.0,0.0,0.0,,407.0,0.0,0.0,407.0,413.0,416.0,764.0,373.0,421.0,132.0,264.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,45.0,99.0,0.0,,,100.0,0.0,0.0,194.0,40.0,50.0,2.0
2019-09-19 03:00:00+02:00,78.0,,572.0,211.0,0.0,137.0,137.0,0.0,0.0,0.0,846.0,0.0,0.0,0.0,0.0,0.0,,409.0,0.0,0.0,402.0,410.0,416.0,784.0,345.0,369.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,46.0,103.0,0.0,,,100.0,0.0,0.0,194.0,41.0,50.0,2.0
2019-09-19 04:00:00+02:00,84.0,,573.0,212.0,0.0,137.0,137.0,0.0,0.0,0.0,845.0,0.0,0.0,0.0,0.0,0.0,,410.0,0.0,0.0,321.0,304.0,311.0,539.0,264.0,341.0,120.0,241.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,44.0,104.0,2.0,,,113.0,0.0,0.0,194.0,41.0,50.0,2.0
2019-09-19 05:00:00+02:00,84.0,,573.0,212.0,0.0,137.0,137.0,0.0,94.0,0.0,844.0,0.0,0.0,0.0,0.0,0.0,,411.0,0.0,0.0,331.0,412.0,416.0,505.0,296.0,393.0,129.0,258.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,60.0,92.0,58.0,,,150.0,0.0,0.0,194.0,41.0,51.0,2.0
2019-09-19 06:00:00+02:00,96.0,,573.0,218.0,0.0,138.0,137.0,0.0,272.0,0.0,834.0,0.0,0.0,0.0,0.0,0.0,,411.0,0.0,0.0,333.0,416.0,421.0,613.0,308.0,409.0,129.0,258.0,0.0,0.0,0.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,81.0,107.0,105.0,,,150.0,0.0,0.0,194.0,41.0,102.0,3.0
2019-09-19 07:00:00+02:00,96.0,,551.0,220.0,0.0,139.0,139.0,0.0,480.0,0.0,836.0,0.0,0.0,0.0,0.0,0.0,,411.0,0.0,0.0,335.0,417.0,421.0,784.0,407.0,423.0,132.0,265.0,0.0,0.0,0.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,82.0,107.0,105.0,,,150.0,0.0,0.0,194.0,41.0,104.0,3.0
2019-09-19 08:00:00+02:00,96.0,,80.0,218.0,0.0,140.0,140.0,0.0,480.0,0.0,826.0,0.0,0.0,0.0,0.0,0.0,,411.0,0.0,0.0,436.0,416.0,421.0,787.0,410.0,445.0,134.0,267.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,84.0,107.0,105.0,,,150.0,0.0,0.0,194.0,41.0,103.0,3.0
2019-09-19 09:00:00+02:00,96.0,,80.0,213.0,0.0,142.0,142.0,0.0,480.0,0.0,820.0,0.0,0.0,0.0,0.0,0.0,,408.0,0.0,0.0,433.0,409.0,413.0,786.0,407.0,432.0,132.0,264.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,85.0,106.0,105.0,,,149.0,0.0,0.0,194.0,42.0,101.0,3.0
2019-09-19 10:00:00+02:00,96.0,,431.0,210.0,0.0,145.0,145.0,0.0,478.0,0.0,816.0,0.0,0.0,0.0,0.0,0.0,,403.0,0.0,0.0,401.0,393.0,402.0,786.0,400.0,381.0,127.0,254.0,0.0,0.0,0.0,0.0,0.0,437.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,85.0,105.0,104.0,,,149.0,0.0,0.0,195.0,61.0,100.0,3.0
2019-09-19 11:00:00+02:00,95.0,,456.0,214.0,0.0,144.0,144.0,0.0,336.0,0.0,814.0,0.0,0.0,0.0,0.0,0.0,,354.0,0.0,0.0,432.0,402.0,404.0,785.0,408.0,435.0,132.0,263.0,0.0,0.0,0.0,0.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,85.0,104.0,103.0,,,148.0,0.0,0.0,195.0,74.0,101.0,2.0
2019-09-19 12:00:00+02:00,95.0,,460.0,216.0,0.0,145.0,145.0,0.0,267.0,0.0,814.0,0.0,0.0,0.0,0.0,0.0,,364.0,0.0,0.0,433.0,402.0,402.0,784.0,408.0,441.0,133.0,265.0,0.0,0.0,0.0,0.0,0.0,433.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,83.0,98.0,98.0,,,147.0,0.0,0.0,194.0,46.0,103.0,2.0
2019-09-19 13:00:00+02:00,95.0,,363.0,215.0,0.0,145.0,145.0,0.0,221.0,0.0,830.0,0.0,0.0,0.0,0.0,0.0,,395.0,0.0,0.0,430.0,369.0,370.0,752.0,379.0,361.0,124.0,248.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,84.0,102.0,102.0,,,147.0,0.0,0.0,195.0,51.0,54.0,2.0
2019-09-19 14:00:00+02:00,96.0,,509.0,215.0,0.0,145.0,145.0,0.0,221.0,0.0,821.0,0.0,34.0,0.0,0.0,0.0,,395.0,0.0,0.0,424.0,294.0,295.0,497.0,289.0,343.0,119.0,238.0,0.0,0.0,0.0,0.0,0.0,431.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,82.0,97.0,89.0,,,147.0,0.0,0.0,195.0,63.0,54.0,2.0
2019-09-19 15:00:00+02:00,96.0,,557.0,214.0,0.0,145.0,145.0,0.0,221.0,0.0,828.0,0.0,38.0,0.0,0.0,0.0,,393.0,0.0,0.0,413.0,334.0,334.0,496.0,355.0,357.0,122.0,245.0,0.0,0.0,0.0,0.0,0.0,431.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,77.0,85.0,73.0,,,147.0,0.0,0.0,195.0,39.0,54.0,2.0
2019-09-19 16:00:00+02:00,96.0,,557.0,214.0,0.0,142.0,142.0,0.0,358.0,0.0,828.0,0.0,148.0,0.0,0.0,0.0,,392.0,0.0,0.0,404.0,355.0,355.0,541.0,370.0,343.0,120.0,240.0,0.0,0.0,0.0,0.0,0.0,431.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,81.0,93.0,95.0,,,147.0,0.0,0.0,195.0,38.0,56.0,2.0
2019-09-19 17:00:00+02:00,98.0,,572.0,214.0,0.0,139.0,139.0,0.0,385.0,0.0,825.0,0.0,182.0,0.0,0.0,0.0,,393.0,0.0,0.0,422.0,354.0,354.0,725.0,367.0,377.0,124.0,248.0,0.0,0.0,0.0,0.0,0.0,431.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,83.0,98.0,100.0,,,147.0,0.0,0.0,194.0,45.0,110.0,2.0
2019-09-19 18:00:00+02:00,99.0,,577.0,214.0,0.0,145.0,144.0,0.0,483.0,0.0,825.0,0.0,338.0,0.0,0.0,0.0,,395.0,0.0,0.0,428.0,383.0,384.0,724.0,389.0,394.0,126.0,252.0,0.0,0.0,0.0,0.0,0.0,433.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,84.0,101.0,102.0,,,147.0,0.0,0.0,194.0,69.0,115.0,2.0
2019-09-19 19:00:00+02:00,99.0,,577.0,214.0,0.0,138.0,138.0,0.0,482.0,0.0,827.0,0.0,390.0,0.0,0.0,0.0,,398.0,0.0,0.0,429.0,390.0,391.0,778.0,400.0,414.0,131.0,262.0,0.0,0.0,0.0,0.0,0.0,433.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,85.0,102.0,102.0,,,147.0,0.0,0.0,194.0,70.0,117.0,2.0
2019-09-19 20:00:00+02:00,100.0,,581.0,215.0,0.0,137.0,137.0,0.0,482.0,0.0,830.0,0.0,385.0,0.0,0.0,0.0,,400.0,0.0,0.0,407.0,388.0,388.0,767.0,395.0,405.0,128.0,256.0,0.0,0.0,0.0,0.0,0.0,436.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,85.0,102.0,104.0,,,148.0,0.0,0.0,194.0,64.0,114.0,2.0
2019-09-19 21:00:00+02:00,100.0,,585.0,216.0,0.0,137.0,137.0,0.0,482.0,0.0,837.0,0.0,186.0,0.0,0.0,0.0,,404.0,0.0,0.0,409.0,391.0,392.0,711.0,403.0,399.0,129.0,257.0,0.0,0.0,0.0,0.0,0.0,437.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,86.0,103.0,104.0,,,150.0,0.0,0.0,195.0,39.0,104.0,2.0
2019-09-19 22:00:00+02:00,100.0,,581.0,217.0,0.0,136.0,136.0,0.0,476.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0,,406.0,0.0,0.0,431.0,399.0,401.0,740.0,406.0,432.0,132.0,264.0,0.0,0.0,0.0,0.0,0.0,437.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,71.0,98.0,68.0,,,150.0,0.0,0.0,195.0,38.0,103.0,2.0
2019-09-19 23:00:00+02:00,100.0,,569.0,218.0,0.0,135.0,134.0,0.0,471.0,0.0,849.0,0.0,0.0,0.0,0.0,0.0,,407.0,0.0,0.0,422.0,376.0,380.0,783.0,401.0,388.0,128.0,256.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,39.0,95.0,2.0,,,150.0,0.0,0.0,197.0,38.0,56.0,3.0
2019-09-20 00:00:00+02:00,101.0,,578.0,218.0,0.0,133.0,133.0,0.0,229.0,0.0,847.0,0.0,0.0,0.0,0.0,0.0,,408.0,0.0,0.0,428.0,399.0,399.0,784.0,405.0,321.0,132.0,264.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,49.0,105.0,0.0,,,151.0,0.0,0.0,200.0,38.0,56.0,3.0
2019-09-20 01:00:00+02:00,101.0,,581.0,215.0,0.0,135.0,134.0,0.0,223.0,0.0,845.0,0.0,0.0,0.0,0.0,0.0,,410.0,0.0,0.0,436.0,401.0,405.0,784.0,408.0,347.0,133.0,267.0,0.0,0.0,0.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,52.0,107.0,0.0,,,151.0,0.0,0.0,200.0,38.0,56.0,3.0
2019-09-20 02:00:00+02:00,101.0,,583.0,216.0,0.0,135.0,135.0,0.0,223.0,0.0,846.0,0.0,0.0,0.0,0.0,0.0,,411.0,0.0,0.0,436.0,411.0,416.0,785.0,410.0,346.0,133.0,266.0,0.0,0.0,0.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,48.0,107.0,3.0,,,152.0,0.0,0.0,200.0,38.0,57.0,3.0
2019-09-20 03:00:00+02:00,101.0,,585.0,220.0,0.0,132.0,132.0,0.0,223.0,0.0,847.0,0.0,0.0,0.0,0.0,0.0,,412.0,0.0,0.0,437.0,411.0,416.0,787.0,407.0,343.0,133.0,267.0,0.0,0.0,0.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,62.0,90.0,60.0,,,152.0,0.0,0.0,200.0,38.0,57.0,3.0
2019-09-20 04:00:00+02:00,101.0,,585.0,219.0,0.0,132.0,132.0,0.0,223.0,0.0,836.0,0.0,0.0,0.0,0.0,0.0,,412.0,0.0,0.0,427.0,403.0,408.0,711.0,405.0,290.0,129.0,257.0,0.0,0.0,0.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,73.0,85.0,82.0,,,153.0,0.0,0.0,201.0,38.0,57.0,3.0
2019-09-20 05:00:00+02:00,102.0,,585.0,219.0,0.0,131.0,131.0,0.0,227.0,0.0,839.0,0.0,0.0,0.0,0.0,0.0,,412.0,0.0,0.0,373.0,404.0,409.0,780.0,391.0,280.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,80.0,104.0,102.0,,,152.0,0.0,0.0,202.0,38.0,60.0,3.0
2019-09-20 06:00:00+02:00,102.0,,583.0,200.0,0.0,141.0,141.0,0.0,459.0,0.0,842.0,0.0,0.0,0.0,0.0,0.0,,413.0,0.0,0.0,436.0,406.0,412.0,785.0,411.0,317.0,133.0,266.0,0.0,0.0,0.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,81.0,107.0,107.0,,,153.0,0.0,0.0,202.0,38.0,105.0,3.0
